"CUSEC","min_dist_army"
"4620701002",12119.094753617
"4621101001",33575.2090511583
"4621302004",51803.1690170269
"4621304001",63016.0548837653
"4621402002",11759.1261445526
"4621403004",10988.4331158577
"4621601002",4484.00317744041
"4621601003",5207.04786254776
"4622003015",18250.8865441477
"4622004001",19058.9720179752
"4622007001",21650.9996221803
"4622007002",21483.3724681678
"4622007005",22406.7010929472
"4622301003",5497.03569952978
"4622301004",5055.03929754582
"4623001009",12698.16247654
"4622007009",22995.9011749672
"4623001002",12296.0508731736
"4623001005",12235.1591102827
"4623001012",13011.3260355712
"4623101001",44586.9940787414
"4622006003",21372.6929356837
"4622006005",21796.4178286787
"4622007012",21329.8315369734
"4622007014",21588.2415895679
"4622701001",45937.0445705965
"4622801002",4680.90726119183
"4623001001",12385.32686919
"4623101002",42658.3838184399
"4622003011",18386.3365472279
"4622005001",21055.6716342068
"4622006001",20807.5272740241
"4622101001",24314.8309000365
"4622301001",5534.80351932643
"4622301006",5156.35127788132
"4622501001",51127.7555190913
"4623301003",19701.5593093881
"4622007013",22780.3025395057
"4622801001",7469.58510172507
"4622901001",39311.0835137847
"4623201001",55082.351162666
"4623301002",20204.0204251136
"4623504001",28261.6709673171
"4623504003",28216.8884398698
"4622004002",17552.0605521152
"4622006009",21531.3628904522
"4622007008",22793.3235983061
"4622008001",22970.5168108746
"4622601001",34747.3345991183
"4623001004",12618.7581843153
"4623001011",12880.537255603
"4623501002",27720.0386549273
"4623503001",28297.6799001405
"4623504004",26671.0195563517
"4621901001",26949.6942490317
"4622003012",17884.3123693629
"4622005002",19333.592804031
"4622006007",22158.4025454669
"4622007010",22299.1279771045
"4622201001",44703.9951262804
"4622401001",10146.5706596792
"4623001006",12089.1889790847
"4623501001",27893.6275225184
"4623501003",24699.7501195362
"4623502004",25018.4027969569
"4623503002",28487.0113312177
"4623802003",42801.9742250505
"4623803002",42124.9599939832
"4622301005",5184.58042588698
"4623001007",11942.4925655958
"4623001008",12593.1629481708
"4623502001",27505.3626971981
"4623701003",3362.78856041772
"4623701006",3601.21720457538
"4623803004",43077.4281649797
"4623803005",42871.9753902322
"4623001010",12868.9013082083
"4623501004",20696.1226162145
"4623701004",3922.20546832398
"4623701005",3467.53116249844
"4623803006",41064.4780175046
"4623901001",63942.8039378414
"4623301001",20332.1750341395
"4623503004",30518.0436240924
"4623504002",28158.0245053438
"4623801004",42567.7047849093
"4623802001",43149.4039738714
"4624401002",7336.39740046834
"4624401004",7231.78584811257
"4624403001",7569.34811251028
"4624403003",7737.63147934687
"4623801005",42401.8991654141
"4623802002",42929.5758727682
"4624401001",7395.04041978797
"4624401003",7085.93009008359
"4624401005",7197.18862150033
"4624402007",8111.26504705942
"4624403002",7689.21544426022
"4624403017",8208.96939491753
"4624403019",8700.35567811701
"4623601001",48579.007239511
"4623701002",3629.30672782575
"4623701007",3975.73234769713
"4623701009",3539.14464624636
"4623801002",42636.9654092443
"4624401007",7433.75252529092
"4624401010",6903.94674526088
"4624402002",7735.15227453447
"4624402005",8068.4632758045
"4624403021",8333.53485877526
"4623801001",42832.9061323457
"4623803001",43147.5887163468
"4624001001",27881.0786205841
"4624401008",7264.59148539554
"4624402004",7895.99375032206
"4624403004",7949.20587533048
"4624403015",7854.22514527948
"4624403023",8388.80165434757
"4624404003",9388.72425631058
"4624403018",8920.29888514037
"4624403020",8463.96772515342
"4624404007",9756.61359851709
"4624404009",10535.610939412
"4624601001",39741.311340213
"4624101001",49847.5267518959
"4624301001",46018.9982275114
"4624403005",7848.40769646432
"4624403007",8055.87578588525
"4624403014",8302.7791686136
"4624403016",8225.97407297968
"4624801001",21773.3410240119
"4624401011",7063.70199322246
"4624402001",7815.33769459364
"4624403009",8105.17199331725
"4624403010",8060.94100158042
"4624404001",9353.12369312136
"4624404002",14706.7710620805
"4624802002",29755.3174035432
"4623001013",11864.6085079351
"4623401001",31266.9237761746
"4623503003",29055.6300337269
"4623701001",3828.01483952452
"4623701008",3788.86307498471
"4623803003",42800.4803638273
"4624201001",73451.351279669
"4624401006",7319.36903119482
"4624402006",8102.33113524655
"4624404008",9524.92415827818
"4624501001",14613.1792089566
"4624904002",56950.3777952577
"4624401012",6734.37811337733
"4624401013",6789.15299246889
"4624403008",7970.55156943996
"4624403011",8130.62510446605
"4624403012",8417.31505328212
"4624403026",8788.13729395873
"4624403027",8752.02219318214
"4624901001",56705.354108957
"4624901002",56820.0238956819
"4625001012",1215.59267245799
"4624403024",8778.2210940089
"4624404004",9182.87502037781
"4625001005",295.093456799666
"4625001008",166.11459462153
"4625001017",1230.0252107514
"4625001019",1121.99395726807
"4625002019",1498.07227510757
"4624802001",25854.0721821001
"4624902002",56867.0455400294
"4624903001",56511.9496921166
"4625001026",808.230116326209
"4625001030",344.607853185341
"4625002006",1127.7096570273
"4625002009",1193.26820648211
"4625002040",398.814297748456
"4624801002",27167.0852791338
"4624902003",57424.127258814
"4625001003",623.92696958213
"4625001009",71.1274567300122
"4625001028",667.694796287658
"4625002004",1062.07031463958
"4625002010",1304.56736644352
"4624902001",56764.6682514169
"4625001010",1169.81892378928
"4625001011",860.379971261368
"4625002001",1022.47599135634
"4625002003",1203.64321692744
"4625002022",1560.06032603196
"4625002025",1577.41833128763
"4625002044",967.193664917044
"4625002045",560.899928824992
"4625003015",1275.23692182522
"4625003017",1735.11683679167
"4624903003",56130.4359817333
"4625001001",500.748386728111
"4625001022",1170.2245975213
"4625001024",900.286743704976
"4625002013",1281.78142738201
"4625002015",1389.80977628847
"4625002035",626.705198711679
"4625002037",557.171451608014
"4625002057",826.669332804023
"4625003002",1381.7236205097
"4625003026",2001.87289747945
"4625001002",687.649239511077
"4625001023",1003.14175160832
"4625001025",698.528865000328
"4625002014",1122.10310238265
"4625002016",1324.55981446234
"4625002033",854.067197671539
"4625002036",638.563185972055
"4625002055",659.147779080359
"4625003001",1333.5402522925
"4625003025",2102.31777640792
"4625003027",2021.30945679775
"4625003048",1547.35004516616
"4624403006",7772.81956359669
"4624403013",8586.65520952435
"4624403025",8616.51314763985
"4624404005",10341.189317196
"4624701001",47812.3879802999
"4624903002",56207.2773905504
"4625001007",361.82785739319
"4625001014",975.831059423282
"4625001031",579.11920862341
"4625002008",1164.50240846392
"4625002018",1415.07711379541
"4625002032",1959.47364562214
"4625002041",427.443754663955
"4625002050",967.843719276551
"4625003010",1230.09603908254
"4625003020",1837.37159269291
"4625001032",864.121425401276
"4625001034",1035.0672287652
"4625002023",1722.42807870476
"4625002024",1661.99515165331
"4625002046",500.056022848189
"4625002047",781.957831413006
"4625003018",1580.09704517442
"4625003036",1552.52240607883
"4625003037",1823.13501516053
"4625004005",2300.55393199973
"4625002020",1762.09771128294
"4625002030",1573.68900087127
"4625002039",341.385103328197
"4625002043",997.939985362285
"4625002053",946.52575587052
"4625003007",1599.39311877723
"4625003023",1844.64886386006
"4625003033",1871.66493429919
"4625003041",1676.831149498
"4625004002",2645.54357267643
"4625004009",1834.29997080911
"4625004017",2816.40182090951
"4625002042",822.241949321138
"4625002051",886.641617138767
"4625002054",851.390064329223
"4625003032",1921.34831924934
"4625003034",1442.11726514331
"4625003040",1470.29881638203
"4625003044",1644.94260789532
"4625004016",2368.14937694568
"4625004018",1959.07046631217
"4625004020",2286.42572885046
"4625004025",3266.34513780011
"4625002021",1376.02311992759
"4625002026",1465.9621155547
"4625002031",1662.13128574196
"4625003004",1408.1310779313
"4625003008",1415.96406658218
"4625003019",1676.48317291943
"4625003021",1784.02805974979
"4625003053",1847.86492762321
"4625004001",2049.49330186349
"4625004008",1631.17870018453
"4625004010",1752.45685443936
"4625005006",1733.62645034892
"4625003035",1896.20948947174
"4625003038",1545.24968001281
"4625004003",2690.96248247102
"4625004004",2524.57967103063
"4625004022",2422.94658632871
"4625004023",2675.78005594093
"4625005009",1905.70992064456
"4625005013",1305.91287311837
"4625005031",1900.67741307406
"4625003029",1965.31210066018
"4625003047",1958.74787788458
"4625003049",1480.71051720286
"4625003052",1784.18499468973
"4625004011",2004.77289334994
"4625004014",2212.86873846518
"4625005001",1448.14639404461
"4625005003",2144.57633500393
"4625005022",1313.42593484233
"4625005042",1828.05176132642
"4625003030",1804.8434030617
"4625003046",1861.93034431675
"4625003055",1704.41945332136
"4625004007",1529.48038658882
"4625004019",2786.45330881224
"4625004026",2675.34040003809
"4625005005",1955.43919095586
"4625005017",1117.20360579536
"4625005027",1063.76735724263
"4625005037",1592.64346353584
"4625006006",570.753036441957
"4625003050",1627.36380809525
"4625004012",2228.76812149364
"4625004015",2430.6525629402
"4625005002",1666.26335519099
"4625005004",2245.67181737968
"4625005021",1320.47033647043
"4625005025",1173.96611256079
"4625005041",1640.27372580764
"4625005043",1966.31059891756
"4625004006",2383.20587145975
"4625004021",2501.97835637532
"4625004024",2877.85378867495
"4625005010",1058.24555989731
"4625005011",1201.84582539199
"4625005034",1823.60251941817
"4625005036",2017.74387855731
"4625006008",369.173719701518
"4625006012",624.45501762436
"4625006027",414.344494200393
"4625005008",1621.05976775706
"4625005014",1409.71374829748
"4625005016",1534.29127740523
"4625006002",569.933520455829
"4625006004",581.78641760951
"4625006007",98.3807608546553
"4625006013",521.259886813843
"4625006015",382.740799378067
"4625007013",2727.35158579905
"4625007015",2826.12063881475
"4625004028",3069.99374648763
"4625005007",1450.16063314532
"4625005015",1383.51034069841
"4625005029",1707.21843119589
"4625005039",1625.19684588735
"4625006003",348.180525222975
"4625006016",1163.68950909693
"4625006023",823.607004026125
"4625007004",2215.50749733334
"4625007016",2669.46180790896
"4625004027",3030.82126160407
"4625005026",741.091048877908
"4625005028",809.599413323168
"4625005038",1804.24170880667
"4625005040",1514.806089621
"4625006022",1140.06825236415
"4625006024",823.439847676825
"4625007005",2178.07639080338
"4625007007",2148.12798409958
"4625007032",3097.95177812242
"4625005033",1981.1331109716
"4625006009",571.901900661888
"4625006011",737.757600949736
"4625006026",592.99341220018
"4625007002",2372.61059659043
"4625007003",2529.30860237894
"4625007017",2554.00031110415
"4625007018",2335.47240657004
"4625007040",3777.91534168924
"4625007041",2500.35775725847
"4625008017",2556.59757903687
"4625006014",354.307764599129
"4625006021",918.23402759919
"4625007006",2092.80278327564
"4625007014",2809.92144768532
"4625007021",3725.76143221355
"4625007036",3394.65898407989
"4625008002",2065.52007293701
"4625008009",2085.99585589881
"4625008014",2407.5694071126
"4625008021",4036.07451301817
"4625008028",2728.49703239169
"4625008035",3706.15931899313
"4625006001",336.342529101477
"4625006018",876.581253844442
"4625007009",2005.33297707818
"4625007012",2773.00790931974
"4625007025",2560.54121936978
"4625007027",3039.299854251
"4625007030",2874.76427328145
"4625008005",2260.50661969833
"4625008007",2200.09031532252
"4625008023",2947.21951008187
"4625008025",3228.1944835167
"4625008040",2181.412944657
"4625006019",1219.36785667168
"4625007008",2058.67702168976
"4625007010",2989.52284552498
"4625007026",2806.33613957484
"4625007029",3135.18716237441
"4625008006",2220.53581909833
"4625008008",2010.88459898515
"4625008024",3750.57261021426
"4625008026",3142.97591066813
"4625008041",2766.88394446214
"4625009001",2161.14631449894
"4625009017",3490.23257846237
"4625007001",2244.76749031341
"4625007019",2515.46863659096
"4625007020",2258.02635117263
"4625007039",3843.70697554282
"4625007042",3664.75528111786
"4625008015",2231.14656502885
"4625008016",2543.54947667748
"4625008033",1983.98822742399
"4625008034",3657.15192424614
"4625009007",2576.20656685459
"4625009010",2316.96701939309
"4625009026",2844.88260033851
"4625009028",3247.30149697786
"4625007022",3404.11614953257
"4625007024",3180.99513294792
"4625008010",2365.48932885043
"4625008013",2591.1955161584
"4625008020",3609.34572913401
"4625008022",2780.122421685
"4625009003",2182.50675669676
"4625009005",2476.70527847594
"4625009012",2491.98803467381
"4625009015",2671.20316275964
"4625009039",3978.84186153448
"4625009041",2112.67258571676
"4625007023",3366.20437259583
"4625007031",2770.20950699021
"4625008004",2349.41839783085
"4625008012",2560.155393185
"4625008019",3424.89314944914
"4625008030",3198.76957346551
"4625008037",3094.48661551954
"4625009002",2033.46815711755
"4625009016",2697.5029786702
"4625009023",2848.00212307241
"4625009031",3515.79286409701
"4625009042",3336.32806399632
"4625010007",1374.82953455421
"4625007037",3518.44308462764
"4625008001",2163.37854442196
"4625008003",2116.39293930957
"4625008027",2946.82137914424
"4625008029",2933.55828117559
"4625008036",2917.94931211078
"4625008038",3137.01600342302
"4625009022",2981.90760707453
"4625009024",2953.02224035619
"4625009032",3718.81220060008
"4625009034",3787.422248989
"4625010015",1919.35532299615
"4625010017",2257.52565883751
"4625008018",2464.57597460349
"4625008031",2844.87680765366
"4625008032",3153.52657850006
"4625009008",2395.78478938077
"4625009009",2281.58665343569
"4625009029",3048.50138144503
"4625009030",3911.03747366875
"4625010001",1054.92055792351
"4625010002",1411.79780698629
"4625010005",1527.11950548339
"4625010019",1872.85282673685
"4625010021",2125.64811860261
"4625008042",2715.96522875726
"4625009018",3312.92341434317
"4625009020",3225.20742608309
"4625009036",3669.77139427503
"4625009038",3878.01094740254
"4625010011",1396.78170737423
"4625010013",1685.1384661884
"4625010027",2638.37073803789
"4625010029",3325.03421669251
"4625010031",3269.47996904413
"4625010046",1928.91630916383
"4625008039",3907.94460101547
"4625009004",2330.20303574708
"4625009013",2784.02953446696
"4625009021",3104.6699298294
"4625009025",2783.05837929208
"4625009033",3714.11249999638
"4625009040",3355.35308933031
"4625010009",1446.4441444247
"4625010016",2023.03788196704
"4625010024",2363.48639100968
"4625010035",2128.19223087573
"4625010044",1761.3784270266
"4625010051",2755.73336324071
"4625010014",1824.14805096441
"4625010026",2442.15855766669
"4625010033",2467.76326811825
"4625010041",2434.99143226165
"4625010053",1671.74772852533
"4625010023",2377.24819581898
"4625010025",2827.25214784176
"4625010050",2524.86258611029
"4625010052",1924.57375602779
"4625011006",992.046073226929
"4625011009",1255.97561029114
"4625009019",3115.9460504189
